고유번호,법정동코드,공시지가,원천시도시군구코드
4413331027102240000,4413331027,45300,44130
4413331027102970000,4413331027,90400,44130
4413331027102990000,4413331027,69600,44130
4413331027103330000,4413331027,79400,44130
4413331027103730000,4413331027,69000,44130
4413331027200070000,4413331027,24400,44130
4413331028100010000,4413331028,25300,44130
4413331028100030000,4413331028,147300,44130
4413331028100270000,4413331028,90700,44130
4413331028100510000,4413331028,178400,44130
4413331028100510000,4413331028,182500,44130
4413331028100630000,4413331028,136000,44130
4413331028100900000,4413331028,78900,44130
4413331028100960000,4413331028,101400,44130
4413331028101160000,4413331028,99300,44130
4413331028101640000,4413331028,31900,44130
4413331028101810000,4413331028,100300,44130
4413331028101870000,4413331028,56300,44130
4413331028101920000,4413331028,62700,44130
4413331028101960000,4413331028,89300,44130
4413331028102080000,4413331028,90200,44130
4413331028102140000,4413331028,55700,44130
4413331028102440000,4413331028,37200,44130
4413331028102470000,4413331028,45600,44130
4413331028200360000,4413331028,3710,44130
4413331029100070000,4413331029,170500,44130
4413331029100140000,4413331029,139400,44130
4413331029100220000,4413331029,95800,44130
4413331029100470000,4413331029,92500,44130
4413331029100500000,4413331029,86100,44130
4413331029100590000,4413331029,158200,44130
4413331029100690000,4413331029,103400,44130
4413331029101040000,4413331029,118900,44130
4413331029101050000,4413331029,146300,44130
4413331029101180000,4413331029,240000,44130
4413331029101360000,4413331029,213400,44130
4413331030100020000,4413331030,54400,44130
4413331030100380000,4413331030,54200,44130
4413331030100540000,4413331030,61100,44130
4413331030100760000,4413331030,202700,44130
4413331030100810000,4413331030,51900,44130
4413331030100990000,4413331030,56400,44130
4413331030101080000,4413331030,75300,44130
4413331030101220000,4413331030,107200,44130
4413331030101280000,4413331030,51100,44130
4413331030101590000,4413331030,51900,44130
4413331030101790000,4413331030,119900,44130
4413331030101900000,4413331030,362600,44130
4413331030101900000,4413331030,153700,44130
4413331030102000000,4413331030,375000,44130
4413331030102000000,4413331030,434500,44130
4413331030102050000,4413331030,284800,44130
4413331030102090000,4413331030,82200,44130
4413331030102090000,4413331030,52100,44130
4413331030102090000,4413331030,127600,44130
4413331031100230000,4413331031,399700,44130
4413331031100310000,4413331031,68400,44130
4413331031100350000,4413331031,54200,44130
4413331031100420000,4413331031,143500,44130
4413331031100420000,4413331031,288900,44130
4413331031100690000,4413331031,54900,44130
4413331031100910000,4413331031,141300,44130
4413331031101040000,4413331031,52700,44130
4413331031101110000,4413331031,199300,44130
4413331031101940000,4413331031,36200,44130
4413331031102170000,4413331031,50900,44130
4413331031102520000,4413331031,52700,44130
4413331031102550000,4413331031,101800,44130
4413331031104030000,4413331031,56400,44130
4413331031104110000,4413331031,50600,44130
4413331031200340000,4413331031,22300,44130
4413331032100780000,4413331032,48700,44130
4413331032101440000,4413331032,42500,44130
4413331032101610000,4413331032,42500,44130
4413331032101680000,4413331032,66700,44130
4413331032101820000,4413331032,91700,44130
4413331032101960000,4413331032,191600,44130
4413331032102220000,4413331032,44500,44130
4413331032102460000,4413331032,47500,44130
4413331032102620000,4413331032,47800,44130
4413331032102930000,4413331032,97200,44130
4413331032103270000,4413331032,44500,44130
4413331032103480000,4413331032,62200,44130
4413331032200070000,4413331032,26400,44130
4413331032200480000,4413331032,12900,44130
4413331033100240000,4413331033,44400,44130
4413331033101090000,4413331033,53900,44130
4413331033101530000,4413331033,28400,44130
4413331033101560000,4413331033,44900,44130
4413331033101720000,4413331033,65100,44130
4413331033101780000,4413331033,28400,44130
4413331033102910000,4413331033,42500,44130
4413331033200190000,4413331033,15300,44130
4413331033200420000,4413331033,24100,44130
4413331034101120000,4413331034,42900,44130
4413331034101610000,4413331034,71900,44130
4413331034102000000,4413331034,52900,44130
4413331034102350000,4413331034,52000,44130
4413331034102370000,4413331034,46900,44130
4413331034102490000,4413331034,78400,44130
4413331034103010000,4413331034,14100,44130
4413331034103080000,4413331034,13500,44130
4413331034103090000,4413331034,34700,44130
4413331034103960000,4413331034,42100,44130
4413331034104030000,4413331034,42900,44130
4413331034200090000,4413331034,22700,44130
4413331035100100000,4413331035,39700,44130
4413331035100250000,4413331035,44500,44130
4413331035100780000,4413331035,64500,44130
4413331035100870000,4413331035,80600,44130
4413331035101140000,4413331035,45200,44130
4413331035102080000,4413331035,83000,44130
4413331035102120000,4413331035,38000,44130
4413331035102210000,4413331035,64000,44130
4413331035102220000,4413331035,72500,44130
4413331035102340000,4413331035,92500,44130
4413331035102500000,4413331035,52200,44130
4413331035103410000,4413331035,41100,44130
4413331035103660000,4413331035,41100,44130
4413331035103780000,4413331035,77200,44130
4413331035105080000,4413331035,42000,44130
4413331035105450000,4413331035,43300,44130
4413331035200130000,4413331035,25800,44130
4413331036100030000,4413331036,49000,44130
4413331036100410000,4413331036,34100,44130
4413331036100870000,4413331036,45400,44130
4413331036101070000,4413331036,51200,44130
4413331036101130000,4413331036,93600,44130
4413331036101540000,4413331036,60300,44130
4413331036101540000,4413331036,102200,44130
4413331036101720000,4413331036,54200,44130
4413331036101900000,4413331036,41600,44130
4413331036102660000,4413331036,39100,44130
4413331036102680000,4413331036,119400,44130
4413331036102710000,4413331036,59500,44130
4413331036103200000,4413331036,104900,44130
4413331036103400000,4413331036,100400,44130
4413331036103620000,4413331036,407900,44130
4413331036103630000,4413331036,64000,44130
4413331036103790000,4413331036,44500,44130
4413331036105490000,4413331036,42300,44130
4413331036200540000,4413331036,28700,44130
4413331037100010000,4413331037,52800,44130
4413331037100390000,4413331037,55300,44130
4413331037100510000,4413331037,94300,44130
4413331037100890000,4413331037,81500,44130
4413331037101420000,4413331037,53900,44130
4413331037101740000,4413331037,53100,44130
4413331037102200000,4413331037,198000,44130
4413331037102550000,4413331037,59900,44130
4413331037102620000,4413331037,97200,44130
4413331037103270000,4413331037,188000,44130
4413331037103570000,4413331037,51200,44130
4413331037103590000,4413331037,98400,44130
4413331037103700000,4413331037,56200,44130
4413331037103790000,4413331037,96000,44130
4413331037104070000,4413331037,50100,44130
4413331037104440000,4413331037,74500,44130
4413331037200300000,4413331037,26300,44130
4413331038100110000,4413331038,54500,44130
4413331038100140000,4413331038,156600,44130
4413331038100210000,4413331038,56700,44130
4413331038100270000,4413331038,52200,44130
4413331038100290000,4413331038,54500,44130
4413331038100300000,4413331038,47400,44130
4413331038100830000,4413331038,102200,44130
4413331038100870000,4413331038,153000,44130
4413331038100880000,4413331038,82200,44130
4413331038100920000,4413331038,47600,44130
4413331038101400000,4413331038,78300,44130
4413331038101650000,4413331038,64100,44130
4413331038101890000,4413331038,101400,44130
4413331038102260000,4413331038,45500,44130
4413331038102350000,4413331038,142800,44130
4413331038102400000,4413331038,226500,44130
4413331038102400000,4413331038,102000,44130
4413331038102880000,4413331038,159000,44130
4420010100100140000,4420010100,363200,44200
4420010100100140000,4420010100,435900,44200
4420010100100150000,4420010100,1034000,44200
4420010100100160000,4420010100,780800,44200
4420010100100160000,4420010100,1137000,44200
4420010100100230000,4420010100,645100,44200
4420010100100250000,4420010100,653400,44200
4420010100100260000,4420010100,686400,44200
4420010100100300000,4420010100,443500,44200
4420010100100300000,4420010100,400100,44200
4420010100100300000,4420010100,412000,44200
4420010100100320000,4420010100,695200,44200
4420010100100370000,4420010100,710700,44200
4420010100100370000,4420010100,750300,44200
4420010100100370000,4420010100,939400,44200
4420010100100400000,4420010100,1139000,44200
4420010100100400000,4420010100,978200,44200
4420010100100410000,4420010100,1872000,44200
4420010100100720000,4420010100,1006000,44200
4420010100100730000,4420010100,1081000,44200
4420010100100740000,4420010100,1298000,44200
4420010100100750000,4420010100,1116000,44200
4420010100100760000,4420010100,1659000,44200
4420010100100760000,4420010100,1118000,44200
4420010100100770000,4420010100,1630000,44200
4420010100100780000,4420010100,1734000,44200
4420010100100780000,4420010100,1209000,44200
4420010100100790000,4420010100,889100,44200
4420010100100800000,4420010100,1985000,44200
4420010100100810000,4420010100,1034000,44200
4420010100100810000,4420010100,1974000,44200
4420010100100820000,4420010100,2204000,44200
4420010100100820000,4420010100,1283000,44200
4420010100100830000,4420010100,1896000,44200
4420010100100830000,4420010100,2921000,44200
4420010100100840000,4420010100,3068000,44200
4420010100100840000,4420010100,1034000,44200
4420010100100850000,4420010100,3290000,44200
4420010100100850000,4420010100,1528000,44200
4420010100100860000,4420010100,4634000,44200
4420010100100870000,4420010100,1529000,44200
4420010100100900000,4420010100,2382000,44200
4420010100100910000,4420010100,4632000,44200
4420010100100910000,4420010100,3612000,44200
4420010100100920000,4420010100,3848000,44200
4420010100100920000,4420010100,2251000,44200
4420010100100930000,4420010100,2297000,44200
4420010100100980000,4420010100,2178000,44200
4420010100101000000,4420010100,1011000,44200
4420010100101040000,4420010100,1097000,44200
4420010100101090000,4420010100,1425000,44200
4420010100101270000,4420010100,529100,44200
4420010100101290000,4420010100,489800,44200
4420010100101300000,4420010100,370900,44200
4420010100101310000,4420010100,480400,44200
4420010100101310000,4420010100,681400,44200
4420010100101340000,4420010100,662400,44200
4420010100101450000,4420010100,759500,44200
4420010100101450000,4420010100,595900,44200
4420010100101490000,4420010100,427300,44200
4420010100101510000,4420010100,529100,44200
4420010100101530000,4420010100,565600,44200
4420010100101610000,4420010100,530200,44200
4420010100101610000,4420010100,732100,44200
4420010100101620000,4420010100,561000,44200
4420010100101630000,4420010100,394000,44200
4420010100101670000,4420010100,743400,44200
4420010100101720000,4420010100,982200,44200
4420010100101910000,4420010100,548200,44200
4420010100101910000,4420010100,789600,44200
4420010100101940000,4420010100,1070000,44200
4420010100101990000,4420010100,420800,44200
4420010100101990000,4420010100,673000,44200
4420010100101990000,4420010100,641800,44200
4420010100102000000,4420010100,1342000,44200
4420010100102010000,4420010100,1287000,44200
4420010100102020000,4420010100,537700,44200
4420010100102030000,4420010100,399200,44200
4420010100102030000,4420010100,467600,44200
4420010100102030000,4420010100,688500,44200
4420010100102070000,4420010100,436300,44200
4420010100102110000,4420010100,3900000,44200
4420010100102120000,4420010100,3347000,44200
4420010100102120000,4420010100,1323000,44200
4420010100102160000,4420010100,2968000,44200
4420010100102170000,4420010100,3868000,44200
4420010100102180000,4420010100,2785000,44200
4420010100102190000,4420010100,2457000,44200
4420010100102200000,4420010100,3172000,44200
4420010100102210000,4420010100,3921000,44200
4420010100102220000,4420010100,3097000,44200
4420010100102230000,4420010100,1422000,44200
4420010100102260000,4420010100,1528000,44200
4420010100102280000,4420010100,1873000,44200
4420010100102290000,4420010100,2075000,44200
4420010100102310000,4420010100,754700,44200
4420010100102320000,4420010100,1422000,44200
4420010100102330000,4420010100,1181000,44200
4420010100102340000,4420010100,1270000,44200
4420010100102340000,4420010100,853600,44200
4420010100102350000,4420010100,945000,44200
4420010100102360000,4420010100,866200,44200
4420010100102420000,4420010100,3137000,44200
4420010100102420000,4420010100,1474000,44200
4420010100102420000,4420010100,3633000,44200
4420010100102530000,4420010100,448000,44200
4420010100102530000,4420010100,336400,44200
4420010100102600000,4420010100,734900,44200
4420010100102600000,4420010100,1288000,44200
4420010100102600000,4420010100,341600,44200
4420010100102610000,4420010100,605000,44200
4420010100102610000,4420010100,485000,44200
4420010100102990000,4420010100,828300,44200
4420010100102990000,4420010100,1374000,44200
4420010100102990000,4420010100,820200,44200
4420010100102990000,4420010100,679900,44200
4420010100103000000,4420010100,2488000,44200
4420010100103010000,4420010100,635200,44200
4420010100103020000,4420010100,918200,44200
4420010100103040000,4420010100,578400,44200
4420010100103040000,4420010100,689800,44200
4420010100103050000,4420010100,694000,44200
4420010100103060000,4420010100,1116000,44200
4420010100103060000,4420010100,477100,44200
4420010100103060000,4420010100,556000,44200
4420010100103070000,4420010100,585100,44200
4420010100103580000,4420010100,1001000,44200
4420010100103840000,4420010100,409100,44200
4420010100104160000,4420010100,427500,44200
4420010100104650000,4420010100,1103000,44200
4420010100104970000,4420010100,987400,44200
4420010100105140000,4420010100,654000,44200
4420010100105270000,4420010100,580200,44200
4420010100105370000,4420010100,732300,44200
4420010100105670000,4420010100,874800,44200
4420010100106690000,4420010100,610100,44200
4420010100107020000,4420010100,707000,44200
4420010100107230000,4420010100,609000,44200
4420010100107390000,4420010100,729600,44200
4420010100107720000,4420010100,817100,44200
4420010100107970000,4420010100,602800,44200
4420010100108090000,4420010100,708900,44200
4420010100108470000,4420010100,204700,44200
4420010100109130000,4420010100,138000,44200
4420010100110350000,4420010100,222700,44200
4420010100110910000,4420010100,333100,44200
4420010100111110000,4420010100,315900,44200
4420010100111500000,4420010100,221700,44200
4420010100111980000,4420010100,393500,44200
4420010100112000000,4420010100,648100,44200
4420010100112350000,4420010100,759700,44200
4420010100112520000,4420010100,332400,44200
4420010100113050000,4420010100,1075000,44200
4420010100113150000,4420010100,1223000,44200
4420010100113240000,4420010100,1055000,44200
4420010100113470000,4420010100,1227000,44200
4420010100113570000,4420010100,1080000,44200
4420010100113730000,4420010100,752800,44200
4420010100114050000,4420010100,754100,44200
4420010100114100000,4420010100,743600,44200
4420010100114250000,4420010100,799100,44200
4420010100114450000,4420010100,695300,44200
4420010100114890000,4420010100,703000,44200
4420010100114990000,4420010100,789500,44200
4420010100115220000,4420010100,755000,44200
4420010100115510000,4420010100,1378000,44200
4420010100115660000,4420010100,818700,44200
4420010100116180000,4420010100,781800,44200
4420010100116950000,4420010100,1333000,44200
4420010100117020000,4420010100,1342000,44200
4420010100117280000,4420010100,836400,44200
4420010100117340000,4420010100,759500,44200
4420010100117510000,4420010100,1277000,44200
4420010100117770000,4420010100,848600,44200
4420010100117980000,4420010100,729000,44200
4420010100118050000,4420010100,1177000,44200
4420010100118480000,4420010100,608900,44200
4420010100118640000,4420010100,801200,44200
4420010100119550000,4420010100,815200,44200
4420010100119700000,4420010100,1117000,44200
4420010100120840000,4420010100,358100,44200
4420010100121200000,4420010100,374400,44200
4420010100121650000,4420010100,621900,44200
4420010100122010000,4420010100,771700,44200
4420010100122350000,4420010100,583400,44200
4420010100123700000,4420010100,949200,44200
4420010100123910000,4420010100,427100,44200
4420010100124160000,4420010100,556300,44200
4420010100124690000,4420010100,427400,44200
4420010100125300000,4420010100,471700,44200
4420010100125490000,4420010100,527900,44200
4420010100126020000,4420010100,577500,44200
4420010100126380000,4420010100,445100,44200
4420010100126540000,4420010100,682600,44200
4420010100127960000,4420010100,812000,44200
4420010100128200000,4420010100,1686000,44200
4420010100128650000,4420010100,1101000,44200
4420010100128820000,4420010100,895400,44200
4420010100129250000,4420010100,901600,44200
4420010100129450000,4420010100,1129000,44200
4420010100129610000,4420010100,1101000,44200
4420010100129950000,4420010100,926900,44200
4420010100130330000,4420010100,975300,44200
4420010100130800000,4420010100,927900,44200
4420010100131170000,4420010100,896400,44200
4420010200100170000,4420010200,462200,44200
4420010200100170000,4420010200,1101000,44200
4420010200100170000,4420010200,402600,44200
4420010200100170000,4420010200,660100,44200
4420010200100170000,4420010200,417200,44200
4420010200100200000,4420010200,458200,44200
4420010200100210000,4420010200,446600,44200
4420010200100920000,4420010200,226700,44200
4420010200101130000,4420010200,301400,44200
4420010200101130000,4420010200,199400,44200
4420010200101350000,4420010200,315300,44200
4420010200101510000,4420010200,674200,44200
4420010200101560000,4420010200,315000,44200
4420010200101650000,4420010200,195500,44200
4420010200101680000,4420010200,401300,44200
4420010200101690000,4420010200,226500,44200
4420010200101810000,4420010200,438800,44200
4420010200101830000,4420010200,582600,44200
4420010200101830000,4420010200,429400,44200
4420010200101830000,4420010200,430300,44200
4420010200101850000,4420010200,446600,44200
4420010200101860000,4420010200,368200,44200
4420010200101930000,4420010200,189300,44200
4420010200101970000,4420010200,292400,44200
4420010200102050000,4420010200,579500,44200
4420010200102150000,4420010200,354700,44200
4420010200102290000,4420010200,228200,44200
4420010200102410000,4420010200,197000,44200
4420010200102560000,4420010200,302200,44200
4420010200103200000,4420010200,84000,44200
4420010200103260000,4420010200,93700,44200
4420010200103330000,4420010200,98900,44200
4420010200103400000,4420010200,224300,44200
4420010200103430000,4420010200,228100,44200
4420010200103450000,4420010200,286300,44200
4420010200103610000,4420010200,103600,44200
4420010200103680000,4420010200,179400,44200
4420010200103690000,4420010200,284900,44200
4420010200104010000,4420010200,82700,44200
4420010300100180000,4420010300,158700,44200
4420010300100200000,4420010300,417300,44200
4420010300100300000,4420010300,97300,44200
4420010300100550000,4420010300,577600,44200
4420010300100570000,4420010300,505600,44200
4420010300100710000,4420010300,182400,44200
4420010300101110000,4420010300,1056000,44200
4420010300101110000,4420010300,941000,44200
4420010300101120000,4420010300,239100,44200
4420010300101160000,4420010300,270800,44200
4420010300101180000,4420010300,391500,44200
4420010300101180000,4420010300,170600,44200
4420010300101180000,4420010300,383300,44200
4420010300101200000,4420010300,414800,44200
4420010300101270000,4420010300,396300,44200
4420010300101310000,4420010300,796600,44200
4420010300101340000,4420010300,414100,44200
4420010300101380000,4420010300,555000,44200
4420010300101410000,4420010300,514000,44200
4420010300101460000,4420010300,164800,44200
4420010300101500000,4420010300,681200,44200
4420010300101510000,4420010300,290900,44200
4420010300101570000,4420010300,159200,44200
4420010300101640000,4420010300,244600,44200
4420010300101640000,4420010300,440800,44200
4420010300102010000,4420010300,415000,44200
4420010300102190000,4420010300,85600,44200
4420010300102480000,4420010300,67200,44200
4420010300102760000,4420010300,176400,44200
4420010300103080000,4420010300,277000,44200
4420010300103230000,4420010300,174500,44200
4420010300103460000,4420010300,155800,44200
4420010300105530000,4420010300,550900,44200
4420010300105570000,4420010300,59900,44200
4420010300105710000,4420010300,75400,44200
4420010300105750000,4420010300,141600,44200
4420010300105820000,4420010300,240700,44200
4420010300105890000,4420010300,74000,44200
4420010300105910000,4420010300,157900,44200
4420010300106050000,4420010300,64100,44200
4420010300106360000,4420010300,101500,44200
4420010300107190000,4420010300,1277000,44200
4420010300107580000,4420010300,1010000,44200
4420010300200410000,4420010300,26400,44200
4420010300200700000,4420010300,22000,44200
4420010300200910000,4420010300,10400,44200
4420010400100170000,4420010400,73100,44200
4420010400101010000,4420010400,143700,44200
4420010400101020000,4420010400,102100,44200
4420010400101110000,4420010400,251400,44200
4420010400101150000,4420010400,128500,44200
4420010400101220000,4420010400,90200,44200
4420010400101410000,4420010400,167000,44200
4420010400101450000,4420010400,192400,44200
4420010400101530000,4420010400,67700,44200
4420010400101670000,4420010400,227000,44200
4420010400101770000,4420010400,66000,44200
4420010400102000000,4420010400,162700,44200
4420010400102080000,4420010400,63000,44200
4420010400102180000,4420010400,124700,44200
4420010400102270000,4420010400,75100,44200
4420010400102540000,4420010400,105300,44200
4420010400102980000,4420010400,59900,44200
4420010400103190000,4420010400,116600,44200
4420010400103550000,4420010400,36200,44200
4420010400200020000,4420010400,9820,44200
4420010400200250000,4420010400,6680,44200
4420010400200330000,4420010400,1710,44200
4420010500100060000,4420010500,76700,44200
4420010500100320000,4420010500,200700,44200
4420010500100380000,4420010500,94200,44200
4420010500100740000,4420010500,173400,44200
4420010500101030000,4420010500,72500,44200
4420010500101160000,4420010500,71600,44200
4420010500101360000,4420010500,252000,44200
4420010500101460000,4420010500,101300,44200
4420010500101960000,4420010500,198000,44200
4420010500102710000,4420010500,99500,44200
4420010500102970000,4420010500,186100,44200
4420010500103000000,4420010500,127800,44200
4420010500103240000,4420010500,73700,44200
4420010500104630000,4420010500,2720,44200
4420010500104900000,4420010500,79500,44200
4420010500105420000,4420010500,83600,44200
4420010500105700000,4420010500,71800,44200
4420010500106030000,4420010500,113200,44200
4420010500106260000,4420010500,116400,44200
4420010500106520000,4420010500,144100,44200
4420010500106690000,4420010500,70700,44200
4420010500106910000,4420010500,91200,44200
4420010500200550000,4420010500,8260,44200
4420010600100010000,4420010600,11700,44200
4420010600100490000,4420010600,101900,44200
4420010600100570000,4420010600,94100,44200
4420010600100820000,4420010600,185900,44200
4420010600100920000,4420010600,194800,44200
4420010600101090000,4420010600,136800,44200
4420010600101220000,4420010600,112500,44200
4420010600101320000,4420010600,68000,44200
4420010600101480000,4420010600,91400,44200
4420010600101620000,4420010600,65300,44200
4420010600101750000,4420010600,201100,44200
4420010600102010000,4420010600,262100,44200
4420010600102050000,4420010600,136800,44200
4420010600102080000,4420010600,186100,44200
4420010600102170000,4420010600,166600,44200
4420010600102360000,4420010600,186200,44200
4420010600102780000,4420010600,83400,44200
4420010600102820000,4420010600,156300,44200
4420010600102910000,4420010600,96900,44200
4420010600103010000,4420010600,271500,44200
4420010600103100000,4420010600,168800,44200
4420010600103360000,4420010600,107100,44200
4420010600103480000,4420010600,108800,44200
4420010600103620000,4420010600,87900,44200
4420010600103750000,4420010600,172000,44200
4420010600104100000,4420010600,80800,44200
4420010600200100000,4420010600,11300,44200
4420010600200620000,4420010600,5090,44200
4420010600200640000,4420010600,9040,44200
4420010700100190000,4420010700,98300,44200
4420010700100230000,4420010700,114400,44200
4420010700100380000,4420010700,163300,44200
4420010700100580000,4420010700,114300,44200
4420010700100650000,4420010700,87300,44200
4420010700100720000,4420010700,103300,44200
4420010700101560000,4420010700,278100,44200
4420010700101570000,4420010700,169300,44200
4420010700101740000,4420010700,96900,44200
4420010700101840000,4420010700,110500,44200
4420010700101850000,4420010700,34400,44200
4420010700101930000,4420010700,72200,44200
4420010700102310000,4420010700,70600,44200
4420010700102330000,4420010700,91800,44200
4420010700102630000,4420010700,102200,44200
4420010700102730000,4420010700,114700,44200
4420010700102850000,4420010700,104200,44200
4420010700102900000,4420010700,163300,44200
4420010700103000000,4420010700,168700,44200
4420010700103270000,4420010700,308900,44200
4420010700200120000,4420010700,23200,44200
4420010700200300000,4420010700,11700,44200
4420010800100290000,4420010800,65900,44200
4420010800100320000,4420010800,205900,44200
4420010800100330000,4420010800,126000,44200
4420010800100460000,4420010800,208200,44200
4420010800100470000,4420010800,110900,44200
4420010800100690000,4420010800,81200,44200
4420010800100940000,4420010800,182100,44200
4420010800101010000,4420010800,248400,44200
4420010800101300000,4420010800,192900,44200
4420010800101380000,4420010800,78200,44200
4420010800101450000,4420010800,155500,44200
4420010800102020000,4420010800,69600,44200
4420010800102220000,4420010800,74400,44200
4420010800102440000,4420010800,121200,44200
4420010800102660000,4420010800,62700,44200
4420010800103020000,4420010800,100100,44200
4420010800104070000,4420010800,287500,44200
4420010800104130000,4420010800,160800,44200
4420010800104350000,4420010800,159500,44200
4420010800104710000,4420010800,45600,44200
4420010800104710000,4420010800,10800,44200
4420010800104750000,4420010800,35400,44200
4420010800104900000,4420010800,42300,44200
4420010800105080000,4420010800,124400,44200
4420010800105160000,4420010800,118500,44200
4420010800105540000,4420010800,70300,44200
4420010800105720000,4420010800,70100,44200
4420010800105740000,4420010800,63300,44200
4420010800105740000,4420010800,43000,44200
4420010800200110000,4420010800,6870,44200
4420010900100570000,4420010900,94200,44200
4420010900100630000,4420010900,257700,44200
4420010900100750000,4420010900,175100,44200
4420010900100830000,4420010900,415600,44200
4420010900100890000,4420010900,76200,44200
4420010900100980000,4420010900,86700,44200
4420010900101280000,4420010900,90600,44200
4420010900101520000,4420010900,179400,44200
4420010900101950000,4420010900,186500,44200
4420010900102000000,4420010900,200700,44200
4420010900102130000,4420010900,97400,44200
4420010900102200000,4420010900,130600,44200
4420010900102270000,4420010900,256600,44200
4420010900102270000,4420010900,223200,44200
4420010900102550000,4420010900,307900,44200
4420011000100090000,4420011000,99000,44200
4420011000100260000,4420011000,101300,44200
4420011000100420000,4420011000,102600,44200
4420011000100500000,4420011000,109700,44200
4420011000100620000,4420011000,151400,44200
4420011000100740000,4420011000,78300,44200
4420011000100920000,4420011000,159500,44200
4420011000101020000,4420011000,132200,44200
4420011000101270000,4420011000,251200,44200
4420011000101280000,4420011000,194300,44200
4420011000101310000,4420011000,344300,44200
4420011000101370000,4420011000,334700,44200
4420011000101380000,4420011000,308100,44200
4420011000101510000,4420011000,368000,44200
4420011000101610000,4420011000,187600,44200
4420011000101640000,4420011000,230300,44200
4420011000101860000,4420011000,93700,44200
4420011000102000000,4420011000,177600,44200
4420011000102130000,4420011000,383900,44200
4420011000102220000,4420011000,230400,44200
4420011000102660000,4420011000,126500,44200
4420011000102780000,4420011000,229600,44200
4420011000102850000,4420011000,231000,44200
4420011000103220000,4420011000,349500,44200
4420011000103310000,4420011000,120700,44200
4420011000103370000,4420011000,174800,44200
4420011000103400000,4420011000,358200,44200
4420011000103520000,4420011000,256200,44200
4420011000103560000,4420011000,177000,44200
4420011000200020000,4420011000,16500,44200
4420011000200070000,4420011000,8220,44200
4420011100100030000,4420011100,283600,44200
4420011100100250000,4420011100,285900,44200
4420011100100410000,4420011100,106300,44200
4420011100101110000,4420011100,144300,44200
4420011100101290000,4420011100,188700,44200
4420011100101290000,4420011100,29500,44200
4420011100101520000,4420011100,199200,44200
4420011100101600000,4420011100,363800,44200
4420011100101830000,4420011100,538200,44200
4420011100102100000,4420011100,737900,44200
4420011100102140000,4420011100,366300,44200
4420011100102140000,4420011100,375700,44200
4420011100102180000,4420011100,372700,44200
4420011100102260000,4420011100,557200,44200
4420011100102290000,4420011100,840000,44200
4420011100102470000,4420011100,427400,44200
4420011100102620000,4420011100,178900,44200
4420011100102680000,4420011100,195400,44200
4420011100102970000,4420011100,318500,44200
4420011100103390000,4420011100,157000,44200
4420011100103700000,4420011100,26600,44200
4420011100103990000,4420011100,140700,44200
4420011100104000000,4420011100,163600,44200
4420011100104400000,4420011100,1007000,44200
4420011100104640000,4420011100,1231000,44200
4420011100104860000,4420011100,1606000,44200
4420011200100030000,4420011200,493200,44200
4420011200101360000,4420011200,328500,44200
4420011200101620000,4420011200,123500,44200
4420011200101640000,4420011200,63500,44200
4420011200101700000,4420011200,148400,44200
4420011200101750000,4420011200,387100,44200
4420011200101770000,4420011200,191600,44200
4420011200102030000,4420011200,98200,44200
4420011200102100000,4420011200,52300,44200
4420011200102510000,4420011200,773400,44200
4420011200102950000,4420011200,832100,44200
4420011200102950000,4420011200,465300,44200
4420011200102950000,4420011200,546700,44200
4420011200102970000,4420011200,763100,44200
4420011200102980000,4420011200,420500,44200
4420011200103180000,4420011200,64600,44200
4420011200103190000,4420011200,270000,44200
4420011200103230000,4420011200,452400,44200
4420011200103230000,4420011200,569000,44200
4420011200103460000,4420011200,526700,44200
4420011200103520000,4420011200,497900,44200
4420011200103680000,4420011200,403600,44200
4420011200103720000,4420011200,518700,44200
4420011200103720000,4420011200,412700,44200
4420011200103780000,4420011200,98200,44200
4420011200104000000,4420011200,455300,44200
4420011200104140000,4420011200,365000,44200
4420011200104140000,4420011200,324900,44200
4420011200104520000,4420011200,530100,44200
4420011200104580000,4420011200,181900,44200
4420011200104670000,4420011200,342800,44200
4420011200104720000,4420011200,331700,44200
4420011200106010000,4420011200,660000,44200
4420011200106220000,4420011200,720300,44200
4420011200106540000,4420011200,754800,44200
4420011200106840000,4420011200,639200,44200
4420011200107180000,4420011200,762000,44200
4420011200107390000,4420011200,592700,44200
4420011200107590000,4420011200,675200,44200
4420011200107760000,4420011200,940600,44200
4420011200108030000,4420011200,587000,44200
4420011200108350000,4420011200,683300,44200
4420011200108620000,4420011200,609500,44200
4420011200109120000,4420011200,559000,44200
4420011200112740000,4420011200,1015000,44200
4420011200112810000,4420011200,1186000,44200
4420011200113090000,4420011200,861700,44200
4420011200113500000,4420011200,829500,44200
4420011200113780000,4420011200,798900,44200
4420011200114160000,4420011200,933200,44200
4420011200114450000,4420011200,1450000,44200
4420011200114930000,4420011200,863400,44200
4420011200115230000,4420011200,893500,44200
4420011200115430000,4420011200,1090000,44200
4420011200115520000,4420011200,947000,44200
4420011200115830000,4420011200,1516000,44200
4420011200115980000,4420011200,1283000,44200
4420011200116610000,4420011200,558600,44200
4420011200200250000,4420011200,9800,44200
4420011200200740000,4420011200,16300,44200
4420011300100260000,4420011300,325400,44200
4420011300100630000,4420011300,846400,44200
4420011300100730000,4420011300,592700,44200
4420011300101040000,4420011300,287300,44200
4420011300101070000,4420011300,375800,44200
