고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,표준지일련번호,기준연도,사업지구면적,지목코드,지목,실제지목코드,실제지목,토지면적,용도지역코드1,용도지역명1,용도지역코드2,용도지역명2,용도지구코드1,용도지구명1,용도지구코드2,용도지구명2,저촉율,토지이용상황코드,토지이용상황,지형높이코드,지형높이,지형형상코드,지형형상,도로측면코드,도로측면,도로거리코드,도로거리,공시지가,표준지소유구분코드,표준지소유구분명,소유형태코드,소유형태명,데이터기준일자,원천시도시군구코드
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,379-13,580,2024,0,8,,0,지정되지않음,572.8,14,,0,,0,,0,,0,160,,2,,1,,8,,0,,601400,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,380-9,581,2024,0,8,,0,지정되지않음,190.4,14,,0,,0,,0,,0,310,,2,,3,,6,,0,,778600,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,381-5,582,2024,0,8,,0,지정되지않음,237,14,,0,,0,,0,,0,110,,2,,4,,9,,0,,600800,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,382-11,583,2024,0,8,,0,지정되지않음,152.5,14,,0,,0,,0,,0,110,,2,,1,,8,,0,,599400,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,384-9,584,2024,0,8,,0,지정되지않음,156.2,14,,0,,0,,0,,0,110,,2,,2,,10,,0,,483600,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,386-24,585,2024,0,8,,0,지정되지않음,214.5,14,,0,,0,,0,,0,110,,2,,4,,6,,0,,602000,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,389-20,586,2024,0,8,,0,지정되지않음,142.2,14,,0,,0,,0,,0,110,,2,,1,,8,,0,,571500,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,391-8,587,2024,0,8,,0,지정되지않음,116.1,14,,0,,0,,0,,0,310,,2,,3,,6,,0,,778600,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,392-20,588,2024,0,8,,0,지정되지않음,201.6,14,,0,,0,,0,,0,110,,2,,2,,8,,0,,600300,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,396-3,589,2024,0,8,,0,지정되지않음,231.3,14,,0,,0,,0,,0,310,,2,,3,,6,,0,,633700,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,396-13,590,2024,0,8,,0,지정되지않음,500.8,14,,0,,0,,0,,0,240,,2,,5,,9,,0,,963200,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,398-15,591,2024,0,8,,0,지정되지않음,287.1,14,,0,,0,,0,,0,110,,2,,3,,6,,0,,592200,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,399-2,592,2024,0,8,,0,지정되지않음,136.5,14,,0,,0,,0,,0,310,,2,,2,,8,,0,,592800,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,406-5,593,2024,0,8,,0,지정되지않음,173.8,14,,0,,0,,0,,0,110,,2,,5,,10,,0,,485200,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,407-3,594,2024,0,8,,0,지정되지않음,276.8,14,,0,,0,,0,,0,310,,2,,5,,4,,0,,805100,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,407-7,595,2024,0,8,,0,지정되지않음,303.8,14,,0,,0,,0,,0,310,,2,,4,,9,,0,,863600,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,408-6,596,2024,0,8,,0,지정되지않음,185.8,14,,0,,0,,0,,0,110,,2,,5,,8,,0,,546000,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,410-16,597,2024,0,8,,0,지정되지않음,143.2,14,,0,,0,,0,,0,110,,2,,3,,8,,0,,563500,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,440-15,598,2024,0,1,,0,지정되지않음,843,43,,0,,0,,0,,100,510,,3,,5,,12,,0,,49300,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,499,599,2024,0,8,,0,지정되지않음,182,14,,0,,0,,0,,0,210,,2,,5,,5,,0,,1147000,,,0,,2024-07-26,44130
4.41311E+18,4413111400,충청남도 천안시 동남구 다가동,1,일반,511,600,2024,0,8,,0,지정되지않음,129,14,,0,,0,,0,,0,110,,2,,5,,10,,0,,508200,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,Jun-47,601,2024,0,8,,0,지정되지않음,324,42,,0,,0,,0,,0,110,,2,,4,,8,,0,,391100,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,Feb-68,602,2024,0,1,,0,지정되지않음,1210,43,,0,,0,,0,,0,510,,2,,4,,12,,0,,360500,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,68-15,603,2024,0,8,,0,지정되지않음,536,43,,0,,0,,0,,0,110,,2,,5,,6,,0,,649200,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,Jan-85,604,2024,0,2,,0,지정되지않음,4493,42,,0,,0,,0,,0,610,,2,,4,,10,,0,,269700,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,141-3,605,2024,0,9,,0,지정되지않음,13389,14,,0,,0,,0,,31,410,,2,,5,,8,,0,,506500,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,150-2,606,2024,0,2,,0,지정되지않음,3679,42,,0,,0,,0,,0,610,,2,,3,,10,,0,,264800,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,194-3,607,2024,0,2,,0,지정되지않음,3967,42,,0,,0,,0,,0,610,,2,,3,,10,,0,,235600,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,229,608,2024,0,8,,0,지정되지않음,251,14,,0,,0,,0,,0,210,,2,,4,,4,,0,,1015000,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,242-5,609,2024,0,8,,0,지정되지않음,407,14,,0,,0,,0,,0,110,,2,,5,,8,,0,,750100,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,245-4,610,2024,0,8,,0,지정되지않음,188,14,,0,,0,,0,,0,110,,2,,4,,8,,0,,817000,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,248-2,611,2024,0,8,,0,지정되지않음,2671,14,,0,,0,,0,,0,210,,2,,4,,7,,0,,1074000,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,289-4,612,2024,0,2,,0,지정되지않음,2132,42,,0,,0,,0,,0,610,,2,,3,,10,,0,,285200,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,295-2,613,2024,0,2,,0,지정되지않음,1123,42,,0,,0,,0,,0,610,,2,,4,,6,,0,,356100,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,315-2,614,2024,0,1,,0,지정되지않음,4419,14,,0,,0,,0,,0,510,,2,,4,,8,,0,,624400,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,324-23,615,2024,0,8,,0,지정되지않음,361,43,,0,,0,,0,,0,110,,3,,4,,8,,0,,563700,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,342-2,616,2024,0,25,종교용지,0,지정되지않음,224,14,,0,,0,,0,,0,160,,2,,4,,7,,0,,769100,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,345-7,617,2024,0,8,,0,지정되지않음,219,14,,0,,0,,0,,0,110,,2,,4,,9,,0,,774500,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,346-37,618,2024,0,5,,0,지정되지않음,1289,43,,0,,0,,0,,100,720,,3,,5,,12,,0,,20200,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,462-32,619,2024,0,5,,0,지정되지않음,1620,14,,0,,0,,0,,0,720,,3,,4,,6,,0,,412100,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,481-8,620,2024,0,8,,0,지정되지않음,241,14,,0,,0,,0,,0,110,,1,,5,,8,,0,,689300,,,0,,2024-07-26,44130
4.41311E+18,4413111500,충청남도 천안시 동남구 용곡동,1,일반,528-3,621,2024,0,2,,0,지정되지않음,1755,42,,0,,0,,0,,0,610,,2,,4,,10,,0,,237700,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,05월 06일,622,2024,0,8,,0,지정되지않음,307,14,,0,,0,,0,,0,310,,2,,5,,7,,0,,1241000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,49-14,623,2024,0,8,,0,지정되지않음,732,14,,0,,0,,0,,0,210,,2,,4,,2,,0,,2865000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,Apr-54,624,2024,0,8,,0,지정되지않음,294,14,,0,,0,,0,,0,210,,2,,4,,7,,0,,2045000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,Apr-60,625,2024,0,8,,0,지정되지않음,188,14,,0,,0,,0,,0,110,,1,,5,,8,,0,,1085000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,74-51,626,2024,0,8,,0,지정되지않음,796,14,,0,,0,,0,,0,210,,2,,2,,6,,0,,1314000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,Sep-87,627,2024,0,8,,0,지정되지않음,661,14,,0,,0,,0,,0,210,,2,,3,,5,,0,,2340000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,110,628,2024,0,28,잡종지,0,지정되지않음,1074,43,,0,,0,,0,,0,210,,2,,5,,3,,0,,909100,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,127-3,629,2024,0,2,,0,지정되지않음,1969,43,,0,,0,,0,,0,610,,2,,3,,8,,0,,402000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,154-4,630,2024,0,2,,0,지정되지않음,1114,42,,0,,0,,0,,0,610,,2,,4,,8,,0,,203800,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,198,631,2024,0,1,,0,지정되지않음,3927,42,,0,,0,,0,,0,510,,2,,3,,8,,0,,213800,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,249-6,632,2024,0,12,주유소용지,0,지정되지않음,1961,43,,0,,0,,0,,0,210,,2,,5,,6,,0,,511900,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,265-2,633,2024,0,2,,0,지정되지않음,4152,43,,0,,0,,0,,3,610,,2,,5,,10,,0,,355400,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,276,634,2024,0,8,,0,지정되지않음,1132,43,,0,,0,,0,,39,210,,2,,5,,6,,0,,533300,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,295,635,2024,0,1,,0,지정되지않음,1944,43,,0,,0,,0,,0,610,,2,,5,,12,,0,,310900,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,399-30,636,2024,0,8,,0,지정되지않음,1584,43,,0,,0,,0,,0,210,,2,,4,,1,,0,,660600,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,426,637,2024,0,2,,0,지정되지않음,4063,43,,0,,0,,0,,0,610,,2,,5,,6,,0,,333500,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,435-8,638,2024,0,1,,0,지정되지않음,1316,43,,0,,0,,0,,1,510,,2,,4,,8,,0,,359300,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,512,639,2024,0,1,,0,지정되지않음,1083,43,,0,,0,,0,,0,510,,2,,5,,8,,0,,321000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,529-2,640,2024,0,8,,0,지정되지않음,436,43,,0,,0,,0,,0,110,,2,,4,,8,,0,,428700,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,568,641,2024,0,8,,0,지정되지않음,990,43,,0,,0,,0,,0,210,,2,,4,,6,,0,,504500,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,573,642,2024,0,1,,0,지정되지않음,3375,43,,0,,0,,0,,0,510,,3,,5,,10,,0,,313400,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,583,643,2024,0,2,,0,지정되지않음,2706,43,,0,,0,,0,,0,610,,3,,5,,12,,0,,301100,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,589-3,644,2024,0,5,,0,지정되지않음,3388,43,,0,,0,,0,,0,720,,3,,5,,12,,0,,97100,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,592,645,2024,0,1,,0,지정되지않음,1917,43,,0,,0,,0,,0,510,,3,,5,,12,,0,,342800,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,607,646,2024,0,1,,0,지정되지않음,605,43,,0,,0,,0,,0,510,,2,,4,,8,,0,,433600,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,616-2,647,2024,0,8,,0,지정되지않음,304,43,,0,,610,,0,,0,110,,2,,4,,9,,0,,409500,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,629-1,648,2024,0,5,,0,지정되지않음,7590,43,,0,,0,,0,,0,720,,3,,5,,12,,0,,131200,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,650-3,649,2024,0,2,,0,지정되지않음,1157,43,,0,,0,,0,,0,610,,2,,4,,8,,0,,322200,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,685-19,650,2024,0,8,,0,지정되지않음,394,43,,0,,610,,0,,0,110,,2,,5,,8,,0,,388000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,695-1,651,2024,0,1,,0,지정되지않음,863,43,,0,,0,,0,,0,610,,2,,4,,10,,0,,300800,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,784-9,652,2024,0,8,,0,지정되지않음,10196,16,,0,,0,,0,,100,210,,2,,4,,4,,0,,1588000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,785-30,653,2024,0,8,,0,지정되지않음,572,14,,0,,0,,0,,0,210,,2,,3,,5,,0,,2003000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,788-1,654,2024,0,28,잡종지,0,지정되지않음,1607,14,,0,,0,,0,,0,210,,2,,5,,1,,0,,1574000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,812-3,655,2024,0,2,,0,지정되지않음,1388,43,,0,,0,,0,,0,610,,2,,4,,12,,0,,488900,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,814-4,656,2024,0,28,잡종지,0,지정되지않음,1716,43,,0,,0,,0,,0,210,,2,,4,,4,,0,,581000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,832-3,657,2024,0,2,,0,지정되지않음,1718,43,,0,,0,,0,,0,610,,2,,3,,6,,0,,444000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,836-2,658,2024,0,2,,0,지정되지않음,2370,43,,0,,0,,0,,0,620,,2,,2,,6,,0,,536900,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,881,659,2024,0,8,,0,지정되지않음,373.6,14,,0,,0,,0,,0,210,,2,,3,,5,,0,,2459000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1003,660,2024,0,8,,0,지정되지않음,468.1,13,,0,,0,,0,,0,310,,2,,2,,7,,0,,962800,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1029,661,2024,0,8,,0,지정되지않음,370.9,13,,0,,0,,0,,0,210,,2,,1,,5,,0,,1056000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1031,662,2024,0,8,,0,지정되지않음,346.7,13,,0,,0,,0,,0,110,,2,,2,,6,,0,,812400,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1074,663,2024,0,8,,0,지정되지않음,499.9,13,,0,,0,,0,,0,110,,2,,1,,6,,0,,775300,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1144,664,2024,0,8,,0,지정되지않음,461.9,13,,0,,0,,0,,0,310,,2,,1,,4,,0,,821900,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1156,665,2024,0,8,,0,지정되지않음,297.8,13,,0,,0,,0,,0,210,,2,,3,,6,,0,,863600,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1161,666,2024,0,8,,0,지정되지않음,347.5,13,,0,,0,,0,,0,150,,2,,1,,6,,0,,862000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1215,667,2024,0,8,,0,지정되지않음,461.3,13,,0,,0,,0,,0,210,,2,,2,,4,,0,,932500,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1226,668,2024,0,8,,0,지정되지않음,473,13,,0,,0,,0,,0,310,,2,,3,,4,,0,,813700,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1257,669,2024,0,8,,0,지정되지않음,337.2,13,,0,,0,,0,,0,220,,2,,3,,4,,0,,922900,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1305,670,2024,0,8,,0,지정되지않음,337.7,13,,0,,0,,0,,0,110,,2,,1,,7,,0,,865800,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1385,671,2024,0,8,,0,지정되지않음,507.5,13,,0,,0,,0,,0,310,,2,,2,,4,,0,,813700,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1407,672,2024,0,8,,0,지정되지않음,317.8,13,,0,,0,,0,,0,110,,2,,1,,5,,0,,900100,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1417,673,2024,0,8,,0,지정되지않음,371.9,13,,0,,0,,0,,0,150,,2,,1,,4,,0,,887800,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1462,674,2024,0,8,,0,지정되지않음,411.3,13,,0,,0,,0,,0,110,,2,,2,,6,,0,,812400,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1486,675,2024,0,8,,0,지정되지않음,330.3,13,,0,,0,,0,,0,310,,2,,1,,4,,0,,870800,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1517,676,2024,0,8,,0,지정되지않음,264.4,13,,0,,0,,0,,0,210,,2,,4,,5,,0,,933800,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1525,677,2024,0,8,,0,지정되지않음,427.9,16,,0,,0,,0,,0,210,,2,,3,,6,,0,,1213000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1602,678,2024,0,8,,0,지정되지않음,379.9,13,,0,,0,,0,,0,150,,2,,2,,7,,0,,736100,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1690,679,2024,0,8,,0,지정되지않음,343.4,13,,0,,0,,0,,0,210,,2,,1,,5,,0,,1038000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1703,680,2024,0,8,,0,지정되지않음,331.5,13,,0,,0,,0,,0,310,,2,,1,,7,,0,,835600,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1721,681,2024,0,8,,0,지정되지않음,388.6,13,,0,,0,,0,,0,210,,2,,2,,4,,0,,918100,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1754,682,2024,0,8,,0,지정되지않음,293.3,13,,0,,0,,0,,0,150,,2,,1,,4,,0,,774300,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1802,683,2024,0,8,,0,지정되지않음,314.5,13,,0,,0,,0,,0,310,,2,,2,,6,,0,,805900,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1803,684,2024,0,8,,0,지정되지않음,364.8,13,,0,,0,,0,,0,110,,2,,2,,6,,0,,766300,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1872,685,2024,0,8,,0,지정되지않음,568.8,16,,0,,0,,0,,0,230,,2,,3,,5,,0,,1732000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1896,686,2024,0,8,,0,지정되지않음,411,16,,0,,0,,0,,0,210,,2,,3,,5,,0,,1521000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1911,687,2024,0,8,,0,지정되지않음,18635.4,14,,0,,0,,0,,5,140,,2,,2,,5,,0,,1433000,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1956,688,2024,0,8,,0,지정되지않음,466.7,13,,0,,0,,0,,0,210,,2,,2,,5,,0,,981600,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,1996,689,2024,0,8,,0,지정되지않음,299.2,13,,0,,0,,0,,0,110,,2,,3,,6,,0,,746300,,,0,,2024-07-26,44130
4.41311E+18,4413111600,충청남도 천안시 동남구 신방동,1,일반,2030,690,2024,0,8,,0,지정되지않음,260.2,13,,0,,0,,0,,0,310,,2,,1,,5,,0,,897100,,,0,,2024-07-26,44130
4.41311E+18,4413111700,충청남도 천안시 동남구 쌍용동,1,일반,548-6,691,2024,0,8,,0,지정되지않음,236.4,14,,0,,0,,0,,0,210,,2,,1,,2,,0,,1944000,,,0,,2024-07-26,44130
4.41311E+18,4413111700,충청남도 천안시 동남구 쌍용동,1,일반,556-4,692,2024,0,8,,0,지정되지않음,189.9,14,,0,,0,,0,,0,310,,2,,2,,6,,0,,819200,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,01월 19일,693,2024,0,5,,0,지정되지않음,12694,41,,0,,0,,0,,0,720,,3,,5,,10,,0,,6420,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,02월 23일,694,2024,0,2,,0,지정되지않음,2446,41,,0,,0,,0,,0,610,,3,,5,,12,,0,,14800,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,03월 31일,695,2024,0,1,,0,지정되지않음,2466,41,,0,,0,,0,,0,610,,3,,5,,10,,0,,26300,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,Feb-36,696,2024,0,2,,0,지정되지않음,2883,41,,0,,0,,0,,0,610,,3,,5,,12,,0,,19600,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,37-31,697,2024,0,8,,0,지정되지않음,605,43,,0,,0,,0,,0,210,,2,,3,,8,,0,,682300,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,38-18,698,2024,0,8,,0,지정되지않음,226,43,,0,,0,,0,,0,110,,2,,1,,8,,0,,431700,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,Mar-42,699,2024,0,8,,0,지정되지않음,1139,43,,0,,0,,0,,0,210,,2,,4,,3,,0,,927900,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,Feb-43,700,2024,0,2,,0,지정되지않음,2294,43,,0,,0,,0,,0,510,,2,,5,,8,,0,,322200,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,Jan-48,701,2024,0,5,,0,지정되지않음,20628,41,,0,,0,,0,,5,720,,3,,5,,12,,0,,8020,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,Feb-50,702,2024,0,2,,0,지정되지않음,2000,41,,0,,0,,0,,0,510,,3,,5,,12,,0,,17400,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,62-51,703,2024,0,8,,0,지정되지않음,118,14,,0,,0,,0,,0,310,,2,,4,,7,,0,,780400,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,72-40,704,2024,0,8,,0,지정되지않음,287,14,,0,,120,,0,,0,210,,2,,1,,2,,0,,1992000,,,0,,2024-07-26,44130
4.41311E+18,4413111800,충청남도 천안시 동남구 신부동,1,일반,Jan-76,705,2024,0,8,,0,지정되지않음,1336,14,,0,,0,,0,,0,210,,2,,1,,7,,0,,1208000,,,0,,2024-07-26,44130
